,timestamp,highest_layer,length,dest_ip,source_ip,dest_port,source_port
2226,1521397369.212391,DNS,157,162.212.156.148,10.0.2.15,53,43917
2227,1521397369.246274,DNS,163,10.0.2.15,162.212.156.148,43917,53
2228,1521397369.246482,DNS,324,162.212.156.148,10.0.2.15,53,43917
2229,1521397369.259926,DNS,162,10.0.2.15,162.212.156.148,43917,53
2230,1521397369.259991,DNS,231,162.212.156.148,10.0.2.15,53,43917
2231,1521397369.275041,DNS,391,10.0.2.15,162.212.156.148,43917,53
2232,1521397369.276029,DNS,375,10.0.2.15,162.212.156.148,43917,53
2233,1521397369.276115,DNS,88,162.212.156.148,10.0.2.15,53,43917
2234,1521397369.293334,DNS,193,10.0.2.15,162.212.156.148,43917,53
2235,1521397369.293594,DNS,158,162.212.156.148,10.0.2.15,53,43917
2236,1521397369.327796,DNS,163,10.0.2.15,162.212.156.148,43917,53
2237,1521397369.328131,DNS,221,162.212.156.148,10.0.2.15,53,43917
2238,1521397369.343502,DNS,327,10.0.2.15,162.212.156.148,43917,53
2239,1521397369.343877,DNS,324,162.212.156.148,10.0.2.15,53,43917
2240,1521397369.358004,DNS,329,10.0.2.15,162.212.156.148,43917,53
2241,1521397369.358062,DNS,324,162.212.156.148,10.0.2.15,53,43917
2242,1521397369.377895,DNS,329,10.0.2.15,162.212.156.148,43917,53
2243,1521397369.377963,DNS,324,162.212.156.148,10.0.2.15,53,43917
2244,1521397369.398285,DNS,329,10.0.2.15,162.212.156.148,43917,53
2245,1521397369.398345,DNS,324,162.212.156.148,10.0.2.15,53,43917
2246,1521397369.413044,DNS,329,10.0.2.15,162.212.156.148,43917,53
2247,1521397369.413106,DNS,324,162.212.156.148,10.0.2.15,53,43917
2248,1521397369.42724,DNS,329,10.0.2.15,162.212.156.148,43917,53
2249,1521397369.427296,DNS,225,162.212.156.148,10.0.2.15,53,43917
2250,1521397369.461738,DNS,230,10.0.2.15,162.212.156.148,43917,53
2251,1521397369.461976,DNS,324,162.212.156.148,10.0.2.15,53,43917
2252,1521397369.475796,DNS,329,10.0.2.15,162.212.156.148,43917,53
2253,1521397369.475856,DNS,324,162.212.156.148,10.0.2.15,53,43917
2254,1521397369.490763,DNS,391,10.0.2.15,162.212.156.148,43917,53
2255,1521397369.490839,DNS,324,162.212.156.148,10.0.2.15,53,43917
2256,1521397369.506492,DNS,329,10.0.2.15,162.212.156.148,43917,53
2257,1521397369.506549,DNS,189,162.212.156.148,10.0.2.15,53,43917
2258,1521397369.521277,DNS,256,10.0.2.15,162.212.156.148,43917,53
2259,1521397369.527565,DNS,88,162.212.156.148,10.0.2.15,53,43917
2260,1521397369.540933,DNS,193,10.0.2.15,162.212.156.148,43917,53
2261,1521397369.541179,DNS,203,162.212.156.148,10.0.2.15,53,43917
2262,1521397369.556,DNS,309,10.0.2.15,162.212.156.148,43917,53
2263,1521397369.562656,DNS,88,162.212.156.148,10.0.2.15,53,43917
2264,1521397369.578732,DNS,248,10.0.2.15,162.212.156.148,43917,53
2265,1521397369.580335,DNS,158,162.212.156.148,10.0.2.15,53,43917
2266,1521397369.619337,DNS,163,10.0.2.15,162.212.156.148,43917,53
2267,1521397369.619502,DNS,203,162.212.156.148,10.0.2.15,53,43917
2268,1521397369.65562,DNS,208,10.0.2.15,162.212.156.148,43917,53
2269,1521397369.655774,DNS,233,162.212.156.148,10.0.2.15,53,43917
2270,1521397369.670999,DNS,300,10.0.2.15,162.212.156.148,43917,53
2271,1521397369.67115,DNS,158,162.212.156.148,10.0.2.15,53,43917
2272,1521397369.685159,DNS,225,10.0.2.15,162.212.156.148,43917,53
2273,1521397369.685468,DNS,158,162.212.156.148,10.0.2.15,53,43917
2274,1521397369.702568,DNS,225,10.0.2.15,162.212.156.148,43917,53
2275,1521397369.709529,DNS,88,162.212.156.148,10.0.2.15,53,43917
2276,1521397370.711334,DNS,88,162.212.156.148,10.0.2.15,53,43917
2277,1521397370.76235,DNS,93,10.0.2.15,162.212.156.148,43917,53
2278,1521397371.763559,DNS,88,162.212.156.148,10.0.2.15,53,43917
2279,1521397371.786013,DNS,93,10.0.2.15,162.212.156.148,43917,53
